"","game_id","team_name","x","y","end_y","end_z","player_id","surname","outcome","power","body_part","first_name","known_name"
"12699",871515,"FenerbahÃ§e",88.5,50,54.5,15.2,58888,"Viana de Santana","goal","regular","right foot","Jose Fernando",""
"12700",879347,"Napoli",88.5,50,53.8,1.3,61548,"Gabbiadini","goal","regular","left foot","Manolo",""
"12701",858396,"Derby County",88.5,50,54.1,1.9,10738,"Bent","goal","regular","right foot","Darren",""
"12702",855345,"Manchester City",88.5,50,53.6,19,14664,"Touré","goal","regular","right foot","Gnegneri Yaya",""
"12703",854896,"KV Kortrijk",88.5,50,49.9,1.9,42588,"de Smet","goal","regular","right foot","Stijn",""
"12704",854891,"KRC Genk",88.5,50,52.3,1.9,52964,"Karelis","goal","regular","left foot","Nikolaos",""
"12705",855349,"Tottenham Hotspur",88.5,50,54.1,70.8,78830,"Kane","miss","regular","right foot","Harry",""
"12706",871512,"Kayserispor",88.5,50,47.4,4.4,120285,"Turuc","goal","regular","left foot","Deniz",""
"12707",854383,"Melbourne City FC",88.5,50,48.1,22.2,52655,"Fornaroli","saved","regular","right foot","Bruno",""
"12708",854383,"Melbourne City FC",88.3,50,46,1.9,52655,"Fornaroli","goal","regular","right foot","Bruno",""
"12709",854383,"Melbourne City FC",88.5,50,47,17.1,52655,"Fornaroli","saved","regular","right foot","Bruno",""
"12710",855351,"Crystal Palace",88.5,50,46.8,2.5,54861,"Benteke","saved","regular","right foot","Christian",""
"12711",855351,"Watford",88.5,50,50.5,13.9,41725,"Deeney","goal","strong","right foot","Troy",""
"12712",855353,"Burnley",88.5,50,45.7,1.9,44699,"Barnes","goal","regular","right foot","Ashley",""
"12713",858405,"Birmingham City",88.5,50,50.3,34.2,34654,"Jutkiewicz","goal","regular","left foot","Lukas",""
"12714",858418,"Bristol City",88.5,50,52,1.3,173879,"Abraham","goal","regular","right foot","Tammy",""
"12715",858421,"Fulham",88.5,50,53.2,5.7,61916,"Johansen","saved","regular","left foot","Stefan",""
"12716",858421,"Brighton and Hove Albion",88.5,50,53.2,1.3,38499,"Hemed","goal","regular","right foot","Tomer",""
"12717",854386,"Melbourne City FC",88.5,50,51.1,18.4,52655,"Fornaroli","goal","regular","right foot","Bruno",""
"12718",897915,"AmÃ©rica",88.5,50,47.3,39.9,53515,"Peralta","woodwork","regular","right foot","Oribe",""
"12719",858416,"Brentford",88.5,50,54,5.7,79910,"Hogan","saved","regular","right foot","Scott",""
"12720",853326,"Monaco",88.5,50,49.6,14.6,48847,"García","goal","regular","right foot","Radamel Falcao",""
"12721",853325,"Dijon",88.5,50,50.3,25.3,111265,"Tavares","goal","regular","right foot","J�lio",""
"12722",855368,"Sunderland",88.5,50,54.1,3.8,7958,"Defoe","goal","regular","right foot","Jermain",""
"12723",855368,"Sunderland",88.5,50,53,7,7958,"Defoe","goal","regular","right foot","Jermain",""
"12724",855364,"Everton",88.5,50,54.2,4.4,12745,"Baines","goal","regular","left foot","Leighton",""
"12725",854389,"Melbourne Victory",88.5,50,54.4,15.2,20373,"Berisha","goal","regular","right foot","Besart",""
"12726",855362,"Bournemouth",88.5,50,51.2,0.6,75115,"Wilson","goal","regular","right foot","Callum",""
"12727",854369,"Wellington Phoenix",88.5,50,52.3,5.1,82960,"Krishna","saved","regular","right foot","Roy",""
"12728",870394,"Sporting Braga",88.6,50.1,52.3,3.2,84158,"Naval do Costa Eduardo","goal","regular","right foot","Wilson Bruno",""
"12729",858394,"Cardiff City",88.5,50,51.6,18.4,15282,"Whittingham","goal","regular","left foot","Peter",""
"12730",854394,"Central Coast Mariners",88.5,50,50.1,81.9,60159,"Ferreira","miss","regular","right foot","Fabio",""
"12731",855090,"SKN St. Pölten",88.5,50,47.2,15.8,91402,"Segovia","goal","regular","right foot","Daniel",""
"12732",879357,"Lazio",88.5,50,52.9,39.2,39462,"Biglia","woodwork","strong","right foot","Lucas",""
"12733",870431,"Feirense",88.8,50.4,50.9,13.9,184774,"Carvalho","goal","regular","right foot","Fabio",""
"12734",870431,"Feirense",88.5,50,54.2,1.3,148514,"de Oliveira Rodrigues","goal","regular","right foot","Higor Inacio Platiny",""
"12735",858404,"Aston Villa",88.5,50,54.2,16.5,54764,"Kodjia","goal","regular","right foot","Jonathan",""
"12736",855175,"Chelsea",88.5,50,50.9,34.8,42786,"Hazard","goal","strong","right foot","Eden",""
"12737",855179,"Manchester City",88.5,50,53.6,17.1,37572,"Agüero","goal","regular","right foot","Sergio",""
"12738",879356,"Juventus",88.5,50,45.7,1.3,120638,"Dybala","goal","regular","left foot","Paulo",""
"12739",854392,"Brisbane Roar",88.5,50,54.2,19.6,156624,"Maclaren","goal","regular","right foot","Jamie",""
"12740",870035,"Lugo",88.5,50,47,3.2,82696,"Moreno Barroso","goal","regular","right foot","Jos� Luis",""
"12741",854883,"KAA Gent",88.5,50,47.6,13.3,85623,"Milicevic","goal","regular","right foot","Danijel",""
"12742",859904,"Krylia Sovetov Samara",88.5,50,45.8,1.9,55134,"Mollo","goal","regular","right foot","Yohan",""
"12743",869623,"Valencia CF",88.5,50,53.7,1.3,51952,"Parejo","saved","regular","right foot","Daniel",""
"12744",853181,"Lorient",88.5,50,47.4,12.7,73678,"Moukandjo","goal","regular","right foot","Benjamin",""
"12745",899433,"Pachuca",88.5,50,50.3,2.5,57211,"Jara","goal","regular","right foot","Franco",""
"12746",855185,"Manchester City",88.5,50,53.9,22.2,37572,"Agüero","goal","strong","right foot","Sergio",""
"12747",855185,"Stoke City",88.5,50,47.1,25.9,40276,"Krkic","goal","regular","right foot","Bojan",""
"12748",855198,"Sunderland",88.5,50,53,32.9,7958,"Defoe","goal","strong","right foot","Jermain",""
"12749",855199,"Liverpool",88.5,50,53.7,2.5,15157,"Milner","goal","regular","right foot","James",""
"12750",855200,"Arsenal",88.5,50,49.5,3.8,19524,"Cazorla","goal","regular","right foot","Santiago",""
"12751",869599,"LeganÃ©s",88.5,50,53.9,0.6,86137,"Guerrero ","goal","regular","right foot","Miguel �ngel",""
"12752",879354,"Empoli",88.3,50.3,54.1,20.3,12767,"Maccarone","goal","strong","right foot","Massimo",""
"12753",855675,"PSV",88.5,50,46.2,1.3,153603,"Pereiro","goal","regular","left foot","Gast�n",""
"12754",855675,"ADO Den Haag",88.5,50,47,1.3,86566,"Beugelsdijk","goal","regular","right foot","Tom",""
"12755",870399,"CD Nacional",88.5,50,54,8.2,104282,"Agra","goal","regular","right foot","Salvador",""
"12756",870402,"Belenenses",88.5,50,48.4,39.9,105374,"Carreira Sousa","woodwork","regular","left foot","Andre Alexandre","Andr�? Sousa"
"12757",870047,"Levante",88.5,50,46.5,2.5,109702,"Martí Salvador","goal","regular","right foot","Roger",""
"12758",870404,"Boavista",88.4,50.1,53.9,1.3,60008,"Saleiro Santos","goal","regular","right foot","Renato Jọo","Renato Santos"
"12759",853327,"Nantes",88.5,50,46.7,12,116536,"Alves de Lima","goal","regular","left foot","Lucas Pedro",""
"12760",870052,"Sevilla AtlÃ©tico",88.5,50.3,54.1,0.6,181859,"López Álvarez","goal","regular","right foot","Iv�n",""
"12761",870052,"Real Oviedo",88.5,50,46.4,1.9,17907,"Verdú Nicolás","goal","regular","right foot","Jos�",""
"12762",855633,"FC Twente",88.5,50,53.6,1.3,72222,"Klich","goal","regular","right foot","Mateusz",""
"12763",855210,"Swansea City",88.5,50,50,17.1,55422,"Sigurdsson","goal","regular","right foot","Gylfi",""
"12764",858432,"Fulham",88.5,50,46.2,5.1,39776,"Martin","goal","regular","right foot","Chris",""
"12765",854396,"Melbourne Victory",88.5,50,54.4,3.8,20373,"Berisha","goal","regular","right foot","Besart",""
"12766",858430,"Cardiff City",88.5,50,48.7,7.6,40451,"Pilkington","goal","regular","right foot","Anthony",""
"12767",858433,"Blackburn Rovers",88.5,50,46.6,0.6,15398,"Graham","goal","regular","right foot","Danny",""
"12768",855374,"Bournemouth",88.5,50,52.7,20.9,56872,"Stanislas","goal","regular","right foot","Junior",""
"12769",858435,"Brighton and Hove Albion",88.5,50,53.8,14.6,38499,"Hemed","saved","regular","right foot","Tomer",""
"12770",870435,"Boavista",88.5,50,52.9,3.2,75766,"Gomes Fonseca","goal","regular","right foot","Fabio Ricardo","F��bio Espinho"
"12771",870065,"Reus Deportiu",88.5,50,53.8,62.5,186652,"Díaz Gutiérrez","miss","regular","right foot","Jorge Luis",""
"12772",820351,"Mallorca",88.5,50,46.3,13.3,82964,"Pereira","goal","regular","right foot","Michael",""
"12773",854399,"Newcastle Jets",88.5,50,45.8,3.2,68359,"Poljak","goal","regular","right foot","Mateo",""
"12774",870066,"Getafe",88.5,50,54.4,12.7,76555,"Molina","goal","regular","right foot","Jorge",""
"12775",853338,"Caen",88.5,50,54.2,2.5,60319,"Santini","goal","regular","right foot","Ivan",""
"12776",853338,"Lyon",88.5,50,45.5,1.3,59966,"Lacazette","goal","regular","right foot","Alexandre",""
"12777",853330,"Lorient",88.5,50,55.3,6.3,82184,"Waris","woodwork","regular","right foot","Majeed",""
"12778",855376,"Liverpool",88.5,50,46.5,15.8,15157,"Milner","goal","regular","right foot","James",""
"12779",870450,"MarÃ­timo",88.5,50,47.6,12,192426,"Sousa","goal","regular","right foot","Dyego",""
"12780",879363,"Cagliari",88.5,50,53.8,3.2,55654,"Farias","goal","regular","right foot","Diego",""
"12781",879372,"Roma",88.5,50,46.7,81.9,42544,"Dzeko","miss","regular","right foot","Edin",""
"12782",882345,"Racing Club",88.5,50,52.4,17.7,55110,"Bou","saved","regular","right foot","Gustavo",""
"12783",879367,"Lazio",88.5,50,51.6,1.9,59046,"Immobile","goal","regular","right foot","Ciro",""
"12784",855710,"sc Heerenveen",88.4,50.1,52.3,1.3,114226,"Larsson","saved","regular","right foot","Sam",""
"12785",855715,"Ajax",88.5,50,46.5,0.6,19891,"Schöne","goal","regular","right foot","Lasse",""
"12786",855716,"FC Twente",88.5,50,45.6,1.3,72222,"Klich","goal","regular","right foot","Mateusz",""
"12787",870446,"Benfica",88.5,50,46,15.2,53048,"Gonçalves Oliveira","goal","regular","right foot","Jonas",""
"12788",870067,"Numancia",88.4,50,46.7,15.8,17232,"Álvarez Mosquera","goal","regular","right foot","Julio",""
"12789",871519,"Istanbul Basaksehir",88.5,50,45.9,2.5,4025,"Belozoglu","goal","regular","left foot","Emre",""
"12790",853810,"Reims",88.5,50,53.3,12.7,58625,"Charbonnier","saved","regular","right foot","Ga�tan",""
"12791",879369,"Empoli",88.5,50,53.6,8.2,48806,"Mchedlidze","saved","regular","left foot","Levan",""
"12792",855221,"West Bromwich Albion",88.5,50,53.5,1.3,54908,"Chadli","goal","regular","right foot","Nacer",""
"12793",855221,"West Ham United",88.5,50,54.4,1.3,86934,"Lanzini","goal","regular","right foot","Manuel",""
"12794",899445,"AmÃ©rica",88.5,50,52.4,15.8,83407,"Arroyo","goal","regular","right foot","Michael",""
"12795",899445,"Toluca",88.5,50,52.4,5.1,93339,"Uribe","saved","regular","right foot","Fernando",""
"12796",899436,"Monterrey",88.5,50,53.9,3.2,148357,"Cardona","goal","regular","right foot","Edwin",""
"12797",853815,"Red Star",88.5,50,52.3,2.5,50036,"Ngamukol","goal","regular","right foot","Anatole",""
"12798",853815,"Clermont",88.5,50,45.6,8.2,92748,"Dugimont","goal","regular","right foot","R�my",""
"12799",858442,"Birmingham City",88.5,50,52.1,4.4,34654,"Jutkiewicz","goal","regular","left foot","Lukas",""
"12800",899438,"Puebla",88.5,50,51.5,19,169727,"Canelo","goal","regular","right foot","Alexis",""
"12801",858440,"Aston Villa",88.5,50,52.1,31,49773,"Adomah","goal","regular","right foot","Albert",""
"12802",858441,"Leeds United",88.5,50,47.1,20.9,60689,"Wood","goal","regular","right foot","Chris",""
"12803",858448,"Wolverhampton Wanderers",88.5,50,53.2,29.1,165808,"Costa","goal","regular","left foot","Helder",""
"12804",858448,"Norwich City",88.5,50,46.4,22.8,90517,"Brady","goal","regular","left foot","Robert",""
"12805",858450,"Fulham",88.5,50,53.7,1.3,39776,"Martin","saved","regular","right foot","Chris",""
"12806",858443,"Sheffield Wednesday",88.5,50,52.9,6.3,39570,"Forestieri","saved","regular","right foot","Fernando",""
"12807",855035,"SK Rapid Wien",88.5,50,53.6,7,180974,"Apolinário de Lira","goal","regular","right foot","Joelinton Cassio",""
"12808",855046,"FK Austria Wien",88.5,50,53.8,32.3,84002,"Holzhauser","goal","regular","left foot","Raphael",""
"12809",855061,"SK Rapid Wien",88.5,50,47.8,34.8,166903,"Correa","goal","regular","left foot","Tomi",""
"12810",855081,"SK Rapid Wien",88.5,50,50,0.6,175794,"Kvilitaia","goal","regular","right foot","Giorgi",""
"12811",854403,"Melbourne Victory",88.5,50,52.9,13.3,20373,"Berisha","saved","regular","right foot","Besart",""
"12812",854403,"Melbourne Victory",88.5,50,47.7,8.2,20373,"Berisha","goal","regular","right foot","Besart",""
"12813",857310,"Tigres",88.5,50,53.2,13.9,37827,"Gignac","saved","regular","right foot","Andr�-Pierre",""
"12814",853340,"Bordeaux",88.5,50,47.7,2.5,181092,"Silva de Oliveira","saved","regular","left foot","Malcom Filipe",""
"12815",879373,"Atalanta",88.5,50,48.5,5.7,55776,"Gomez","goal","regular","right foot","Alejandro",""
"12816",855383,"Burnley",88.5,50,50.2,17.1,73426,"Gray","goal","regular","right foot","Andre",""
"12817",855383,"Arsenal",88.5,50,50,12.7,37265,"Sánchez","goal","regular","right foot","Alexis",""
"12818",879381,"Pescara",88.5,50,53.7,3.2,88432,"Biraghi","saved","regular","left foot","Cristiano",""
"12819",879375,"Fiorentina",88.5,49.9,53.5,3.2,71032,"Babacar","goal","regular","right foot","Khouma",""
"12820",899448,"Monterrey",88.5,50,53.6,0.6,77330,"Pabón","goal","regular","right foot","Dorlan",""
"12821",899448,"Cruz Azul",88.5,50,49.7,25.3,148180,"Mena","goal","regular","left foot","�ngel",""
"12822",855389,"Southampton",88.5,50,47.5,27.8,62399,"Tadic","goal","regular","left foot","Dusan",""
"12823",869635,"Real Madrid",88.4,50.3,54.5,0.6,14937,"Ronaldo","goal","regular","right foot","Cristiano",""
"12824",855723,"Ajax",88.5,50,48.7,52.8,19891,"Schöne","miss","regular","right foot","Lasse",""
"12825",879377,"Genoa",88.4,50,47.3,0.6,121117,"Ocampos","goal","regular","right foot","Lucas",""
"12826",855725,"N.E.C.",88.5,50,53.7,4.4,85322,"Breinburg","goal","regular","left foot","Gregor",""
"12827",855725,"N.E.C.",88.5,50.3,46.1,3.8,85322,"Breinburg","goal","regular","left foot","Gregor",""
"12828",871528,"FenerbahÃ§e",88.5,50,47.7,5.1,58888,"Viana de Santana","saved","regular","right foot","Jose Fernando",""
"12829",882366,"Vélez Sarsfield",88.5,50,46.3,30.4,46148,"Barcos","goal","regular","right foot","Hernan",""
"12830",869630,"Eibar",88.5,50,52.9,6.3,40405,"González Morales","goal","regular","left foot","Adri�n",""
"12831",858413,"Reading",88.5,50,46.4,13.9,126189,"Swift","saved","regular","right foot","John",""
"12832",858413,"Fulham",88.5,50,51.3,15.2,39776,"Martin","saved","regular","right foot","Chris",""
"12833",870013,"UCAM Murcia",88.5,50,53.1,16.7,17266,"Collantes","saved","regular","right foot","Juan Jos�",""
"12834",853820,"Bourg-en-Bresse",88.5,50,49.3,15.8,149918,"Berthomier","goal","regular","left foot","Jason",""
"12835",861534,"Bayer 04 Leverkusen",88.6,49.9,53.9,1.3,111732,"Calhanoglu","goal","regular","right foot","Hakan",""
"12836",855726,"PSV",88.4,50.1,53,10.1,153603,"Pereiro","saved","regular","left foot","Gast�n",""
"12837",870076,"Lugo",88.5,50,49.6,17.7,82696,"Moreno Barroso","goal","regular","right foot","Jos� Luis",""
"12838",855220,"Watford",88.5,50,48.1,29.1,41725,"Deeney","goal","strong","right foot","Troy",""
"12839",870456,"Benfica",88.5,50,50.1,32.3,53048,"Gonçalves Oliveira","goal","regular","right foot","Jonas",""
"12840",870069,"Reus Deportiu",88.5,50,46.7,12.5,89334,"Miramón Santagertrudis","saved","regular","right foot","Jorge",""
"12841",870459,"PaÃ§os de Ferreira",88.5,50,53.6,5.7,230107,"Barbosa Moreira","saved","regular","right foot","Pedro Filipe",""
"12842",870461,"Rio Ave",88.5,50,46.5,5.7,67184,"Miranda","goal","regular","right foot","Roderick",""
"12843",858460,"Cardiff City",88.5,50,48.1,1.9,104073,"Ralls","goal","regular","left foot","Joe",""
"12844",854406,"Melbourne City FC",88.5,50,54.4,13.9,52655,"Fornaroli","goal","regular","right foot","Bruno",""
"12845",871544,"GenÃ§lerbirligi",88.5,50,46.1,0.6,78631,"Gurler","goal","regular","right foot","Serdar",""
"12846",854407,"Central Coast Mariners",88.6,49.9,49,32.3,60159,"Ferreira","goal","regular","right foot","Fabio",""
"12847",853829,"Lens",88.5,50,47.4,5.1,62128,"Lopez Santamaria","goal","regular","right foot","Cristian","Cristian"
"12848",861547,"FC Ingolstadt 04",88.5,50,50.4,16.5,74376,"Cohen","goal","regular","right foot","Almog",""
"12849",853353,"Lille",88.5,50,52.9,30.4,116628,"Benzia","goal","regular","right foot","Yassine",""
"12850",853353,"Lyon",88.5,50,51.9,5.1,59966,"Lacazette","goal","regular","right foot","Alexandre",""
"12851",853354,"Paris Saint Germain",88.5,50,46.8,3.2,40720,"Cavani","goal","regular","right foot","Edinson",""
"12852",853355,"Caen",88.5,50,54.5,7,50996,"Rodelin","goal","regular","right foot","Ronny",""
"12853",853350,"Lorient",88.5,50,51.9,4.4,82184,"Waris","goal","regular","right foot","Majeed",""
"12854",853350,"Lorient",88.5,50,52.4,20.3,82184,"Waris","saved","regular","right foot","Majeed",""
"12855",861549,"SV Darmstadt 98",88.5,50,52.6,29.7,38239,"Sam","goal","regular","left foot","Sidney",""
"12856",863609,"Fortuna KÃ¶ln",88.4,49.9,55.3,0.6,193292,"Oliveira Souza","woodwork","regular","right foot","Cauly",""
"12857",853356,"St Etienne",88.6,50.3,52.6,5.7,51525,"Roux","goal","regular","right foot","Nolan",""
"12858",853356,"St Etienne",88.5,50.3,51.9,2.5,51525,"Roux","goal","regular","right foot","Nolan",""
"12859",861855,"TSV 1860 MÃ¼nchen",88.5,50,52.3,27.2,13139,"Olic","goal","regular","left foot","Ivica",""
"12860",858468,"Bristol City",88.5,50,51.6,33.5,20963,"Tomlin","goal","regular","right foot","Lee",""
"12861",855729,"Heracles Almelo",88.5,50,46.2,4.4,66244,"Armenteros","saved","regular","left foot","Samuel",""
"12862",858473,"Nottingham Forest",88.2,50.1,47.9,11.4,97000,"Assombalonga","goal","regular","right foot","Britt",""
"12863",870089,"AlcorcÃ³n",88.5,50,45.5,26.6,54323,"Rodríguez Sánchez","goal","regular","right foot","David",""
"12864",871533,"Besiktas",88.5,50,52.9,2.5,14938,"Quaresma","goal","regular","right foot","Ricardo",""
"12865",871533,"Alanyaspor",88.5,50,46.5,15.2,18693,"da Souza","goal","regular","right foot","Vagner Silva",""
"12866",871539,"Besiktas",88.5,50,45.6,1.9,66838,"Tosun","goal","regular","right foot","Cenk",""
"12867",855400,"Chelsea",88.5,50,53.1,1.3,18507,"Da Silva Costa","saved","regular","right foot","Diego",""
"12868",855396,"Middlesbrough",88.5,50,52.8,1.3,42892,"Negredo","goal","regular","left foot","�lvaro",""
"12869",871520,"FenerbahÃ§e",88.5,50,52.6,33.5,58888,"Viana de Santana","goal","strong","right foot","Jose Fernando",""
"12870",870469,"FC Porto",88.5,50,51,12,165811,"Valente Silva","goal","regular","right foot","Andr� Miguel",""
"12871",871535,"Kardemir KarabÃ¼kspor",88.5,50,47.3,1.9,50396,"Seleznyov","goal","regular","right foot","Evgen",""
"12872",871521,"Kasimpasa S.K.",88.5,50,46.6,2.5,52886,"Chagas Tarouco","goal","regular","left foot","Cristian",""
"12873",863608,"Sportfreunde Lotte",88.5,50,55.5,5.1,193873,"Dej","woodwork","regular","right foot","Andre",""
"12874",855399,"Manchester City",88.5,50,53.6,2.5,14664,"Touré","goal","regular","right foot","Gnegneri Yaya",""
"12875",870468,"Sporting Lisbon",88.5,50,46.5,1.3,46483,"Perruchet Silva","goal","regular","right foot","Adrien Sebastian",""
"12876",854413,"Perth Glory",88.5,50,54.2,2.5,28291,"Castro","goal","regular","right foot","Diego",""
"12877",870462,"CD Nacional",88.5,50,53.4,2.5,104282,"Agra","goal","regular","right foot","Salvador",""
"12878",879384,"Crotone",88.5,50,53.6,1.9,76100,"Falcinelli","goal","regular","left foot","Diego",""
"12879",855739,"Willem II",88.4,50,45.8,1.3,122472,"Sol Ortiz","goal","regular","right foot","Francisco",""
"12880",858470,"Cardiff City",88.5,50,46.1,16.5,15282,"Whittingham","goal","regular","left foot","Peter",""
"12881",854412,"Melbourne Victory",88.5,50,53,3.2,20373,"Berisha","saved","regular","right foot","Besart",""
"12882",879339,"Napoli",88.5,50,52.6,0.6,54917,"Mertens","goal","regular","right foot","Dries",""
"12883",879339,"Torino",88.5,50,53.5,31,51960,"Falqué","goal","regular","left foot","Iago",""
"12884",858479,"Brentford",88.2,49.9,49.1,20.3,112447,"Vibe","saved","regular","right foot","Lasse",""
"12885",870093,"AlmerÃ­a",88.5,50,47.7,12,83553,"Chaves de la Torre","saved","regular","left foot","Fidel",""
"12886",861556,"1. FC KÃ¶ln",88.5,50,53.9,1.3,35865,"Modeste","goal","regular","right foot","Anthony",""
"12887",854411,"Wellington Phoenix",88.5,50,53.2,13.9,19747,"Smeltz","goal","regular","right foot","Shane",""
"12888",869648,"MÃ¡laga",88.4,50.4,52.9,2.5,152582,"Santos","saved","regular","right foot","Michael",""
"12889",855410,"Burnley",88.5,50,54,7.6,44699,"Barnes","goal","regular","right foot","Ashley",""
"12890",869665,"AlavÃ©s",88.3,50.1,53.9,28.5,69596,"Santos","goal","regular","left foot","Christian",""
"12891",869665,"AlavÃ©s",88.5,49.9,50,0.6,89215,"Méndez Ortega","goal","regular","right foot","Edgar Antonio",""
"12892",869660,"Sevilla",88.5,50,46.8,1.9,28554,"Nasri","saved","regular","right foot","Samir",""
"12893",869656,"Celta de Vigo",88.5,50,50.1,3.8,82970,"Guidetti","goal","regular","right foot","John",""
"12894",869649,"Espanyol",88.5,50,45.6,2.5,10343,"Reyes","goal","regular","left foot","Jos� Antonio",""
"12895",863621,"FC Hansa Rostock",88.5,50,54,12.7,71739,"Benyamina","goal","regular","right foot","Soufian",""
"12896",853364,"Toulouse",88.5,50,46.7,3.2,68690,"Braithwaite","goal","regular","right foot","Martin",""
"12897",863619,"Hallescher FC",88.5,50,48.6,3.2,193830,"Gjasula","goal","regular","right foot","Klaus",""
"12898",863615,"Fortuna KÃ¶ln",88.5,50,46.8,2.5,52185,"Dahmani","saved","regular","right foot","Hamdi",""
"12899",863614,"1. FC Magdeburg",88.5,50,46,17.7,102160,"Hammann","goal","regular","right foot","Nico",""
"12900",853840,"NÃ®mes",88.5,50,54.2,20.3,102636,"Savanier","goal","regular","right foot","T�ji",""
"12901",854902,"Mouscron-Peruwelz",88.5,50,49.4,17.7,54816,"Hubert","goal","regular","right foot","David",""
"12902",870100,"Numancia",88.5,49.9,45.5,19.6,17232,"Álvarez Mosquera","goal","regular","right foot","Julio",""
"12903",870100,"AlcorcÃ³n",88.5,50,51,12,54323,"Rodríguez Sánchez","goal","regular","right foot","David",""
"12904",863618,"FC Rot-WeiÃ? Erfurt",88.8,50.1,52.3,3.2,59170,"Menz","goal","regular","right foot","Christoph",""
"12905",861558,"SV Werder Bremen",88.5,50,45.7,1.9,48554,"Kruse","goal","regular","left foot","Max",""
"12906",861560,"Eintracht Frankfurt",88.5,50,46.8,2.5,37121,"Hasebe","goal","regular","right foot","Makoto",""
"12907",899300,"Universidad CatÃ³lica",88.5,50,46.4,23.4,54805,"Buonanotte","goal","regular","left foot","Diego",""
"12908",855740,"FC Groningen",88.5,50,54.5,20.9,124088,"Mahi","goal","regular","right foot","Mimoun",""
"12909",871545,"Galatasaray",88.5,50,54.2,1.3,46531,"Inan","goal","regular","right foot","Selcuk",""
"12910",899469,"Club Tijuana",88.5,50.1,49.9,19,149257,"Hurtado","goal","strong","right foot","Avil�s",""
"12911",899469,"Club Tijuana",88.8,49.9,54,32.9,57608,"Caraglio","goal","regular","left foot","Milton",""
"12912",858481,"Wolverhampton Wanderers",88.5,50,46.6,31.6,165808,"Costa","goal","regular","left foot","Helder",""
"12913",870472,"VitÃ³ria SetÃºbal",88.8,50,46.4,14.6,38880,"Edi Lopes da Silva","goal","regular","right foot","Arnaldo",""
"12914",853378,"Metz",88.5,50,53.3,1.3,33103,"Diabaté","goal","regular","right foot","Cheick",""
"12915",853373,"Lyon",88.5,50,54.2,0.6,59966,"Lacazette","goal","regular","right foot","Alexandre",""
"12916",879396,"Torino",88.5,50,46,5.7,51960,"Falqué","saved","regular","left foot","Iago",""
"12917",879399,"Sampdoria",88.5,50,47.6,12.7,87750,"Muriel","goal","regular","right foot","Luis",""
"12918",869654,"Sporting de GijÃ³n",88.5,50,52.6,10.8,52686,"Cop","goal","regular","right foot","Duje",""
"12919",869654,"Athletic Club",88.5,50,45.9,2.5,14464,"Aduriz","goal","regular","right foot","Aritz",""
"12920",902871,"Patriotas",88.5,50,46.2,2.5,221748,"Ibargüen","goal","regular","right foot","Edis Horacio",""
"12921",870090,"Getafe",88.5,50,48,18.4,76555,"Molina","goal","regular","right foot","Jorge",""
"12922",870090,"Reus Deportiu",88.5,50,46.4,2.5,164801,"Hernández","goal","regular","left foot","Edgar",""
"12923",844840,"Jaguares de CÃ³rdoba",88.5,50,54.1,2.5,152557,"Rivera","goal","regular","right foot","Harold",""
"12924",858489,"Brighton and Hove Albion",88.5,50,53.8,6.3,38499,"Hemed","goal","regular","right foot","Tomer",""
"12925",879401,"Pescara",88.5,50,48.6,0.6,95180,"Caprari","saved","regular","right foot","Gianluca",""
"12926",899431,"Monarcas Morelia",88.5,50,54,10.1,20332,"Rodríguez","saved","regular","right foot","Juan Pablo",""
"12927",853843,"Laval",88.5,50,58.3,18.1,213362,"Coutadeur","miss","regular","right foot","Mathieu",""
"12928",855747,"ADO Den Haag",88.5,50,46.8,17.1,57124,"El Khayati","goal","regular","right foot","Abdenasser",""
"12929",871553,"FenerbahÃ§e",88.5,50,53.9,1.3,27677,"Sow","goal","regular","right foot","Moussa",""
"12930",871553,"Bursaspor",88.5,49.9,46.4,6.3,73767,"Batalla","goal","regular","right foot","Pablo",""
"12931",855413,"Arsenal",88.5,50,51,3.8,37265,"Sánchez","goal","regular","right foot","Alexis",""
"12932",853384,"Toulouse",88.5,50,46.2,2.5,68690,"Braithwaite","goal","regular","right foot","Martin",""
"12933",858490,"Derby County",88.5,50,54.2,31.6,10738,"Bent","goal","regular","right foot","Darren",""
"12934",854419,"Central Coast Mariners",88.5,50,46.4,19.6,45121,"O'Donovan","goal","regular","right foot","Roy",""
"12935",869676,"AtlÃ©tico de Madrid",88.5,50,52.8,39.2,14402,"Torres","woodwork","strong","right foot","Fernando",""
"12936",861563,"1. FSV Mainz 05",88.5,50,49.4,3.8,105501,"Samperio","goal","regular","right foot","Jairo",""
"12937",899262,"Palestino",88.5,50,53,3.2,141447,"Valencia","goal","regular","right foot","Leonardo",""
"12938",863630,"1. FSV Mainz 05 II",88.5,50,45.5,70.8,100919,"Klement","miss","regular","left foot","Philipp",""
"12939",899265,"Cobresal",88.5,50,49.4,24.7,138826,"Grondona","goal","regular","right foot","Jaime",""
"12940",899290,"O'Higgins",88.2,50.1,47,4.4,10996,"Calandria","saved","regular","right foot","Pablo",""
"12941",870467,"Feirense",88.5,50,46.1,4.4,184774,"Carvalho","saved","regular","right foot","Fabio",""
"12942",870483,"Feirense",88.5,50,46.2,9.5,149668,"Silva","goal","regular","right foot","Tiago",""
"12943",861867,"VfB Stuttgart",88.5,50,46.1,1.9,42577,"Terodde","goal","regular","right foot","Simon",""
